20210077,ZYBX0011,73.89,2022-06-20
20210077,ZYXX0007,66.00,2023-01-21
20210077,ZYXX0008,79.32,2023-06-22
20220078,JCKC0008,86.67,2022-01-16
20220078,JCKC0009,73.97,2022-06-17
20220078,JCKC0010,89.17,2022-01-18
20220078,ZYBX0011,78.46,2023-06-19
20220078,ZYBX0012,76.57,2023-01-20
20220078,ZYBX0001,88.18,2023-06-21
20220078,ZYXX0008,54.97,2024-01-22
20220078,ZYXX0009,71.80,2024-06-23
20220078,ZYXX0010,60.91,2024-01-24
20230079,JCKC0009,74.55,2023-01-17
20230079,JCKC0010,79.96,2023-06-18
20230079,JCKC0001,85.40,2023-01-19
20230079,ZYBX0001,79.43,2024-06-20
20230079,ZYBX0002,87.58,2024-01-21
20230079,ZYBX0003,94.15,2024-06-22
20230079,ZYXX0009,91.38,2025-01-23
20240080,JCKC0010,80.65,2024-01-18
20240080,JCKC0001,71.93,2024-06-19
20240080,JCKC0002,70.90,2024-01-20
20240080,ZYBX0003,81.82,2025-06-21
20240080,ZYBX0004,,2024-09-05
20240080,ZYBX0005,86.06,2025-06-23
20240080,ZYXX0010,83.42,2026-01-24
20240080,ZYXX0001,84.60,2026-06-25
20210081,JCKC0001,83.78,2021-01-19
20210081,JCKC0002,85.22,2021-06-20
20210081,JCKC0003,84.97,2021-01-21
20210081,ZYBX0005,85.57,2022-06-22
20210081,ZYBX0006,90.36,2022-01-23
20210081,ZYBX0007,76.83,2022-06-24
20210081,ZYXX0001,81.36,2023-01-25
20210081,ZYXX0002,59.86,2023-06-26
20220082,JCKC0002,75.98,2022-01-20
20220082,JCKC0003,75.95,2022-06-21
20220082,JCKC0004,69.83,2022-01-22
20220082,ZYBX0007,73.04,2023-06-23
20220082,ZYBX0008,96.09,2023-01-24
20220082,ZYBX0009,61.66,2023-06-25
20220082,ZYXX0002,94.38,2024-01-26
20220082,ZYXX0003,59.68,2024-06-27
20220082,ZYXX0004,60.84,2024-01-10
20230083,JCKC0003,79.67,2023-01-21
20230083,JCKC0004,77.63,2023-06-22
20230083,JCKC0005,81.37,2023-01-23
20230083,ZYBX0009,83.45,2024-06-24
20230083,ZYBX0010,96.46,2024-01-25
20230083,ZYBX0011,88.35,2024-06-26
20230083,ZYXX0003,85.52,2025-01-27
20240084,JCKC0004,82.30,2024-01-22
20240084,JCKC0005,86.86,2024-06-23
20240084,JCKC0006,71.92,2024-01-24
20240084,ZYBX0011,50.58,2025-06-25
20240084,ZYBX0012,84.40,2025-01-26
20240084,ZYBX0001,91.60,2025-06-27
20240084,ZYXX0004,81.77,2026-01-10
20240084,ZYXX0005,,2024-09-05
20210085,JCKC0005,81.15,2021-01-23
20210085,JCKC0006,82.40,2021-06-24
20210085,JCKC0007,85.10,2021-01-25
20210085,ZYBX0001,45.28,2022-06-26
20210085,ZYBX0002,97.75,2022-01-27
20210085,ZYBX0003,48.71,2022-06-10
20210085,ZYXX0005,78.57,2023-01-11
20210085,ZYXX0006,81.18,2023-06-12
20210085,BYSJ0001,92.48,2023-01-13
20220086,JCKC0006,82.28,2022-01-24
20220086,JCKC0007,58.55,2022-06-25
20220086,JCKC0008,97.56,2022-01-26
20220086,ZYBX0003,96.51,2023-06-27
20220086,ZYBX0004,61.95,2023-01-10
20220086,ZYBX0005,65.51,2023-06-11
20220086,ZYXX0006,82.30,2024-01-12
20220086,ZYXX0007,54.64,2024-06-13
20220086,ZYXX0008,64.81,2024-01-14
20230087,JCKC0007,63.97,2023-01-25
20230087,JCKC0008,65.42,2023-06-26
20230087,JCKC0009,95.95,2023-01-27
20230087,ZYBX0005,88.35,2024-06-10
20230087,ZYBX0006,68.69,2024-01-11
20230087,ZYBX0007,88.72,2024-06-12
20230087,ZYXX0007,95.72,2025-01-13
20240088,JCKC0008,98.94,2024-01-26
20240088,JCKC0009,73.61,2024-06-27
20240088,JCKC0010,94.17,2024-01-10
20240088,ZYBX0007,87.05,2025-06-11
20240088,ZYBX0008,,2024-09-05
20240088,ZYBX0009,79.18,2025-06-13
20240088,ZYXX0008,96.62,2026-01-14
20240088,ZYXX0009,78.54,2026-06-15
20210089,JCKC0009,66.16,2021-01-27
20210089,JCKC0010,61.52,2021-06-10
20210089,JCKC0001,96.79,2021-01-11
20210089,ZYBX0009,74.08,2022-06-12
20210089,ZYBX0010,97.95,2022-01-13
20210089,ZYBX0011,53.12,2022-06-14
20210089,ZYXX0009,68.04,2023-01-15
20210089,ZYXX0010,72.79,2023-06-16
20220090,JCKC0010,86.71,2022-01-10
20220090,JCKC0001,65.18,2022-06-11
20220090,JCKC0002,75.75,2022-01-12
20220090,ZYBX0011,91.77,2023-06-13
20220090,ZYBX0012,59.62,2023-01-14
20220090,ZYBX0001,82.20,2023-06-15
20220090,ZYXX0010,87.35,2024-01-16
20220090,ZYXX0001,87.11,2024-06-17
20220090,ZYXX0002,87.73,2024-01-18
20230091,JCKC0001,66.24,2023-01-11
20230091,JCKC0002,75.58,2023-06-12
20230091,JCKC0003,91.99,2023-01-13
20230091,ZYBX0001,85.19,2024-06-14
20230091,ZYBX0002,67.29,2024-01-15
20230091,ZYBX0003,80.27,2024-06-16
20230091,ZYXX0001,76.76,2025-01-17
20240092,JCKC0002,67.49,2024-01-12
20240092,JCKC0003,89.91,2024-06-13
20240092,JCKC0004,59.28,2024-01-14
20240092,ZYBX0003,50.46,2025-06-15
20240092,ZYBX0004,68.39,2025-01-16
20240092,ZYBX0005,67.34,2025-06-17
20240092,ZYXX0002,70.68,2026-01-18
20240092,ZYXX0003,,2024-09-05
20210093,JCKC0003,90.11,2021-01-13
20210093,JCKC0004,82.66,2021-06-14
20210093,JCKC0005,61.24,2021-01-15
20210093,ZYBX0005,63.43,2022-06-16
20210093,ZYBX0006,95.85,2022-01-17
20210093,ZYBX0007,86.94,2022-06-18
20210093,ZYXX0003,81.15,2023-01-19
20210093,ZYXX0004,77.25,2023-06-20
20220094,JCKC0004,66.49,2022-01-14
20220094,JCKC0005,71.76,2022-06-15
20220094,JCKC0006,98.45,2022-01-16
20220094,ZYBX0007,92.96,2023-06-17
20220094,ZYBX0008,94.01,2023-01-18
20220094,ZYBX0009,83.24,2023-06-19
20220094,ZYXX0004,85.43,2024-01-20
20220094,ZYXX0005,83.32,2024-06-21
20220094,ZYXX0006,66.11,2024-01-22
20230095,JCKC0005,75.18,2023-01-15
20230095,JCKC0006,93.51,2023-06-16
20230095,JCKC0007,78.84,2023-01-17
20230095,ZYBX0009,74.40,2024-06-18
20230095,ZYBX0010,83.77,2024-01-19
20230095,ZYBX0011,77.78,2024-06-20
20230095,ZYXX0005,89.72,2025-01-21
20240096,JCKC0006,93.55,2024-01-16
20240096,JCKC0007,94.95,2024-06-17
20240096,JCKC0008,83.06,2024-01-18
20240096,ZYBX0011,84.17,2025-06-19
20240096,ZYBX0012,81.48,2025-01-20
20240096,ZYBX0001,,2024-09-05
20240096,ZYXX0006,82.51,2026-01-22
20240096,ZYXX0007,74.04,2026-06-23
20210097,JCKC0007,62.36,2021-01-17
20210097,JCKC0008,91.85,2021-06-18
20210097,JCKC0009,98.14,2021-01-19
20210097,ZYBX0001,66.99,2022-06-20
20210097,ZYBX0002,86.27,2022-01-21
20210097,ZYBX0003,71.95,2022-06-22
20210097,ZYXX0007,72.46,2023-01-23
20210097,ZYXX0008,81.72,2023-06-24
20210097,BYSJ0001,85.06,2023-01-25
20220098,JCKC0008,69.84,2022-01-18
20220098,JCKC0009,55.89,2022-06-19
20220098,JCKC0010,90.22,2022-01-20
20220098,ZYBX0003,82.61,2023-06-21
20220098,ZYBX0004,72.11,2023-01-22
20220098,ZYBX0005,69.93,2023-06-23
20220098,ZYXX0008,76.23,2024-01-24
20220098,ZYXX0009,65.79,2024-06-25
20220098,ZYXX0010,85.85,2024-01-26
20230099,JCKC0009,80.58,2023-01-19
20230099,JCKC0010,76.68,2023-06-20
20230099,JCKC0001,80.81,2023-01-21
20230099,ZYBX0005,71.56,2024-06-22
20230099,ZYBX0006,78.94,2024-01-23
20230099,ZYBX0007,83.51,2024-06-24
20230099,ZYXX0009,84.12,2025-01-25
20240100,JCKC0010,93.34,2024-01-20
20240100,JCKC0001,74.80,2024-06-21
20240100,JCKC0002,72.19,2024-01-22
20240100,ZYBX0007,81.64,2025-06-23
20240100,ZYBX0008,80.02,2025-01-24
20240100,ZYBX0009,77.34,2025-06-25
20240100,ZYXX0010,81.33,2026-01-26
20240100,ZYXX0001,,2024-09-05
20210101,JCKC0001,78.54,2021-01-21
20210101,JCKC0002,80.77,2021-06-22
20210101,JCKC0003,88.60,2021-01-23
20210101,ZYBX0009,70.55,2022-06-24
20210101,ZYBX0010,84.40,2022-01-25
20210101,ZYBX0011,69.31,2022-06-26
20210101,ZYXX0001,76.81,2023-01-27
20210101,ZYXX0002,68.46,2023-06-10
20220102,JCKC0002,69.61,2022-01-22
20220102,JCKC0003,73.87,2022-06-23
20220102,JCKC0004,72.99,2022-01-24
20220102,ZYBX0011,74.81,2023-06-25
20220102,ZYBX0012,73.25,2023-01-26
20220102,ZYBX0001,84.10,2023-06-27
20220102,ZYXX0002,74.07,2024-01-10
20220102,ZYXX0003,94.91,2024-06-11
20220102,ZYXX0004,68.28,2024-01-12
20230103,JCKC0003,76.74,2023-01-23
20230103,JCKC0004,71.09,2023-06-24
20230103,JCKC0005,75.70,2023-01-25
20230103,ZYBX0001,84.97,2024-06-26
20230103,ZYBX0002,83.37,2024-01-27
20230103,ZYBX0003,66.32,2024-06-10
20230103,ZYXX0003,76.30,2025-01-11
20240104,JCKC0004,76.20,2024-01-24
20240104,JCKC0005,81.78,2024-06-25
20240104,JCKC0006,70.16,2024-01-26
20240104,ZYBX0003,78.22,2025-06-27
20240104,ZYBX0004,87.71,2025-01-10
20240104,ZYBX0005,,2024-09-05
20240104,ZYXX0004,62.20,2026-01-12
20240104,ZYXX0005,68.48,2026-06-13
20210105,JCKC0005,75.98,2021-01-25
20210105,JCKC0006,68.23,2021-06-26
20210105,JCKC0007,81.50,2021-01-27
20210105,ZYBX0005,74.74,2022-06-10
20210105,ZYBX0006,72.28,2022-01-11
20210105,ZYBX0007,70.22,2022-06-12
20210105,ZYXX0005,95.14,2023-01-13
20210105,ZYXX0006,88.56,2023-06-14
20220106,JCKC0006,70.86,2022-01-26
20220106,JCKC0007,72.96,2022-06-27
20220106,JCKC0008,71.92,2022-01-10
20220106,ZYBX0007,83.99,2023-06-11
20220106,ZYBX0008,74.15,2023-01-12
20220106,ZYBX0009,89.88,2023-06-13
20220106,ZYXX0006,65.16,2024-01-14
20220106,ZYXX0007,93.56,2024-06-15
20220106,ZYXX0008,66.34,2024-01-16
20230107,JCKC0007,72.34,2023-01-27
20230107,JCKC0008,86.64,2023-06-10
20230107,JCKC0009,87.55,2023-01-11
20230107,ZYBX0009,74.51,2024-06-12
20230107,ZYBX0010,87.43,2024-01-13
20230107,ZYBX0011,69.74,2024-06-14
20230107,ZYXX0007,64.88,2025-01-15
20240108,JCKC0008,75.94,2024-01-10
20240108,JCKC0009,78.57,2024-06-11
20240108,JCKC0010,84.22,2024-01-12
20240108,ZYBX0011,87.72,2025-06-13
20240108,ZYBX0012,81.02,2025-01-14
20240108,ZYBX0001,61.67,2025-06-15
20240108,ZYXX0008,99.36,2026-01-16
20240108,ZYXX0009,82.47,2026-06-17
20210109,JCKC0009,77.74,2021-01-11
20210109,JCKC0010,82.31,2021-06-12
20210109,JCKC0001,67.54,2021-01-13
20210109,ZYBX0001,75.24,2022-06-14
20210109,ZYBX0002,72.76,2022-01-15
20210109,ZYBX0003,45.70,2022-06-16
20210109,ZYXX0009,88.92,2023-01-17
20210109,ZYXX0010,98.08,2023-06-18
20210109,BYSJ0001,64.61,2023-01-19
20220110,JCKC0010,79.54,2022-01-12
20220110,JCKC0001,83.52,2022-06-13
20220110,JCKC0002,76.61,2022-01-14
20220110,ZYBX0003,63.51,2023-06-15
20220110,ZYBX0004,93.81,2023-01-16
20220110,ZYBX0005,56.43,2023-06-17
20220110,ZYXX0010,97.15,2024-01-18
20220110,ZYXX0001,62.20,2024-06-19
20220110,ZYXX0002,91.77,2024-01-20
20230111,JCKC0001,73.57,2023-01-13
20230111,JCKC0002,78.71,2023-06-14
20230111,JCKC0003,48.11,2023-01-15
20230111,ZYBX0005,77.02,2024-06-16
20230111,ZYBX0006,90.92,2024-01-17
20230111,ZYBX0007,60.68,2024-06-18
20230111,ZYXX0001,93.47,2025-01-19
20240112,JCKC0002,81.90,2024-01-14
20240112,JCKC0003,74.27,2024-06-15
20240112,JCKC0004,74.70,2024-01-16
20240112,ZYBX0007,64.36,2025-06-17
20240112,ZYBX0008,93.64,2025-01-18
20240112,ZYBX0009,,2024-09-05
20240112,ZYXX0002,72.87,2026-01-20
20240112,ZYXX0003,58.19,2026-06-21
20210113,JCKC0003,83.77,2021-01-15
20210113,JCKC0004,66.74,2021-06-16
20210113,JCKC0005,66.56,2021-01-17
20210113,ZYBX0009,79.64,2022-06-18
20210113,ZYBX0010,99.27,2022-01-19
20210113,ZYBX0011,98.23,2022-06-20
20210113,ZYXX0003,65.88,2023-01-21
20210113,ZYXX0004,71.50,2023-06-22
20220114,JCKC0004,81.76,2022-01-16
20220114,JCKC0005,66.99,2022-06-17
20220114,JCKC0006,73.86,2022-01-18
20220114,ZYBX0011,56.00,2023-06-19
20220114,ZYBX0012,61.04,2023-01-20
20220114,ZYBX0001,97.40,2023-06-21
20220114,ZYXX0004,87.76,2024-01-22
20220114,ZYXX0005,77.80,2024-06-23
20220114,ZYXX0006,81.32,2024-01-24
20230115,JCKC0005,74.33,2023-01-17
20230115,JCKC0006,65.80,2023-06-18
20230115,JCKC0007,75.68,2023-01-19
20230115,ZYBX0001,56.69,2024-06-20
20230115,ZYBX0002,68.83,2024-01-21
20230115,ZYBX0003,86.94,2024-06-22
20230115,ZYXX0005,97.52,2025-01-23
20240116,JCKC0006,89.27,2024-01-18
20240116,JCKC0007,61.93,2024-06-19
20240116,JCKC0008,67.36,2024-01-20
20240116,ZYBX0003,58.39,2025-06-21
20240116,ZYBX0004,91.46,2025-01-22
20240116,ZYBX0005,67.46,2025-06-23
20240116,ZYXX0006,98.54,2026-01-24
20240116,ZYXX0007,81.88,2026-06-25
20210117,JCKC0007,75.26,2021-01-19
20210117,JCKC0008,65.85,2021-06-20
20210117,JCKC0009,98.52,2021-01-21
20210117,ZYBX0005,78.96,2022-06-22
20210117,ZYBX0006,59.06,2022-01-23
20210117,ZYBX0007,94.63,2022-06-24
20210117,ZYXX0007,94.52,2023-01-25
20210117,ZYXX0008,79.44,2023-06-26
20220118,JCKC0008,76.47,2022-01-20
20220118,JCKC0009,91.82,2022-06-21
20220118,JCKC0010,62.69,2022-01-22
20220118,ZYBX0007,82.38,2023-06-23
20220118,ZYBX0008,66.14,2023-01-24
20220118,ZYBX0009,85.22,2023-06-25
20220118,ZYXX0008,71.02,2024-01-26
20220118,ZYXX0009,74.34,2024-06-27
20220118,ZYXX0010,76.90,2024-01-10
20230119,JCKC0009,85.24,2023-01-21
20230119,JCKC0010,84.80,2023-06-22
20230119,JCKC0001,69.91,2023-01-23
20230119,ZYBX0009,67.52,2024-06-24
20230119,ZYBX0010,90.88,2024-01-25
20230119,ZYBX0011,78.92,2024-06-26
20230119,ZYXX0009,86.97,2025-01-27
20240120,JCKC0010,74.87,2024-01-22
20240120,JCKC0001,97.93,2024-06-23
20240120,JCKC0002,98.71,2024-01-24
20240120,ZYBX0011,98.19,2025-06-25
20240120,ZYBX0012,64.11,2025-01-26
20240120,ZYBX0001,77.88,2025-06-27
20240120,ZYXX0010,,2024-09-05
20240120,ZYXX0001,80.04,2026-06-11
20210121,JCKC0001,87.05,2021-01-23
20210121,JCKC0002,67.64,2021-06-24
20210121,JCKC0003,97.86,2021-01-25
20210121,ZYBX0001,89.97,2022-06-26
20210121,ZYBX0002,58.52,2022-01-27
20210121,ZYBX0003,75.96,2022-06-10
20210121,ZYXX0001,89.61,2023-01-11
20210121,ZYXX0002,81.23,2023-06-12
20210121,BYSJ0001,67.55,2023-01-13
20220122,JCKC0002,63.98,2022-01-24
20220122,JCKC0003,70.63,2022-06-25
20220122,JCKC0004,72.51,2022-01-26
20220122,ZYBX0003,71.92,2023-06-27
20220122,ZYBX0004,80.15,2023-01-10
20220122,ZYBX0005,86.96,2023-06-11
20220122,ZYXX0002,82.06,2024-01-12
20220122,ZYXX0003,86.76,2024-06-13
20220122,ZYXX0004,69.49,2024-01-14
20230123,JCKC0003,97.62,2023-01-25
20230123,JCKC0004,46.12,2023-06-26
20230123,JCKC0005,79.02,2023-01-27
20230123,ZYBX0005,79.26,2024-06-10
20230123,ZYBX0006,84.84,2024-01-11
20230123,ZYBX0007,80.62,2024-06-12
20230123,ZYXX0003,86.52,2025-01-13
20240124,JCKC0004,89.21,2024-01-26
20240124,JCKC0005,62.77,2024-06-27
20240124,JCKC0006,77.69,2024-01-10
20240124,ZYBX0007,67.52,2025-06-11
20240124,ZYBX0008,73.40,2025-01-12
20240124,ZYBX0009,81.38,2025-06-13
20240124,ZYXX0004,81.89,2026-01-14
20240124,ZYXX0005,87.01,2026-06-15
20210125,JCKC0005,90.83,2021-01-27
20210125,JCKC0006,96.75,2021-06-10
20210125,JCKC0007,78.06,2021-01-11
20210125,ZYBX0009,75.69,2022-06-12
20210125,ZYBX0010,71.97,2022-01-13
20210125,ZYBX0011,76.44,2022-06-14
20210125,ZYXX0005,88.28,2023-01-15
20210125,ZYXX0006,72.55,2023-06-16
